Agency ID - NCES Assigned [District] Latest available year,Agency Name,State Name [District] Latest available year,Urban-centric Locale [District] 2009-10,Student_Size,Lunch_Status,AFGR,i_agency_type_regional_education_services,i_lgo_PK,i_lgo_K,Total Number Operational Schools [Public School] 2009-10,i_fin_sdlc_sec,r_frev_ao,r_frev_dis,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10,r_stud_reg_12_W_M,r_stud_reg_12_W_F,i_fin_sdlc_elem_sec,i_fin_sdlc_voc,r_stud_reg_12_W_F_LOWFULL,i_lgo_PK_LOWFULL,r_stud_reg_12_W_M_LOWFULL,i_lgo_K_LOWFULL,i_agency_type_local_school_district,r_frev_ao_LOWFULL,r_stud_re_B,r_stud_912,i_lgo_K_HIGHNOGE,i_lgo_PK_HIGHNOGE,i_fin_sdlc_sec_HIGHNOGE,r_st_TS,Total Number Operational Schools [Public School] 2009-10_HIGHNOGE,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10_HIGHNOGE,r_frev_ao_HIGHNOGE,r_frev_dis_HIGHNOGE,r_stud_912_HIGHNOGE,i_fin_sdlc_voc_HIGHNOGE,i_lgo_K_LOWNOGE,i_lgo_PK_LOWNOGE,r_st_TS_LOWNOGE,i_fin_sdlc_voc_LOWNOGE,Total Expenditures (TOTALEXP) per Pupil (V33) [District Finance] 2009-10_LOWNOGE,r_stud_912_LOWNOGE,r_frev_ao_LOWNOGE,i_ma_metropolitan,i_ucl_city_small,i_ma_micropolitan
2618390,HILLSDALE COMMUNITY SCHOOLS,Michigan,32-Town: Distant,Medium,High,86.6,0,0,1,6.0,0,0.20114213198,0.0,9415.0,0.0474576271186,0.0372881355932,1,0,0.0372881355932,0,0.0474576271186,1,1,0.20114213198,0.019209039548,0.325423728814,1,0,0,0.104209055338,6.0,9415.0,0.20114213198,0.0,0.325423728814,0,1,0,0.104209055338,0,9415.0,0.325423728814,0.20114213198,0,0,0
3904582,HILLSDALE LOCAL,Ohio,42-Rural: Distant,Medium,Average,88.3,0,1,0,3.0,0,0.0,0.350819672131,9756.0,0.0254652301665,0.0333006856024,1,0,0.0333006856024,1,0.0254652301665,0,1,0.0,0.00391772771792,0.305582761998,0,1,0,0.122517140059,3.0,9756.0,0.0,0.350819672131,0.305582761998,0,0,1,0.122517140059,0,9756.0,0.305582761998,0.0,0,0,1
3407290,HILLSIDE BOARD OF EDUCATION,New Jersey,21-Suburb: Large,Medium,High,67.2,0,1,0,6.0,0,0.505969049374,0.184229918939,17779.0,0.00348542458809,0.00348542458809,1,0,0.00348542458809,1,0.00348542458809,0,1,0.505969049374,0.667300380228,0.287389100127,0,1,0,0.151774397972,6.0,17779.0,0.505969049374,0.184229918939,0.287389100127,0,0,1,0.151774397972,0,17779.0,0.287389100127,0.505969049374,1,0,0
617220,HILMAR UNIFIED,California,41-Rural: Fringe,Medium,High,98.0,0,0,1,6.0,0,0.0834888059701,0.298507462687,8066.0,0.0276801405975,0.02460456942,1,0,0.02460456942,0,0.0276801405975,1,1,0.0834888059701,0.0105448154657,0.326449912127,1,0,0,0.0771397188049,6.0,8066.0,0.0834888059701,0.298507462687,0.326449912127,0,1,0,0.0771397188049,0,8066.0,0.326449912127,0.0834888059701,1,0,0
3614460,HILTON CENTRAL SCHOOL DISTRICT,New York,21-Suburb: Large,Medium,Average,93.2,0,1,0,5.0,0,0.0535008976661,0.44236983842,14907.0,0.0399210353148,0.0438692695767,1,0,0.0438692695767,1,0.0399210353148,0,1,0.0535008976661,0.0144768589603,0.318052204431,0,1,0,0.169379249835,5.0,14907.0,0.0535008976661,0.44236983842,0.318052204431,0,0,1,0.169379249835,0,14907.0,0.318052204431,0.0535008976661,1,0,0
1719260,HINCKLEY BIG ROCK CUSD 429,Illinois,42-Rural: Distant,Medium,Average,81.7,0,1,0,3.0,0,0.108322324967,0.605019815059,15480.0,0.0397350993377,0.0450331125828,1,0,0.0450331125828,1,0.0397350993377,0,1,0.108322324967,0.00794701986755,0.329801324503,0,1,0,0.0891590013141,3.0,15480.0,0.108322324967,0.605019815059,0.329801324503,0,0,1,0.0891590013141,0,15480.0,0.329801324503,0.108322324967,1,0,0
2714070,HINCKLEY-FINLAYSON SCHOOL DISTRICT,Minnesota,43-Rural: Remote,Large,Average,70.5,0,1,0,3.0,0,0.494540783558,0.0,13363.0,0.0309178743961,0.031884057971,1,0,0.031884057971,1,0.0309178743961,0,1,0.494540783558,0.0222222222222,0.314975845411,0,1,0,0.136275264678,3.0,13363.0,0.494540783558,0.0,0.314975845411,0,0,1,0.136275264678,0,13363.0,0.314975845411,0.494540783558,0,0,0
2801860,HINDS CO SCHOOL DIST,Mississippi,41-Rural: Fringe,Large,High,72.5,0,1,0,11.0,0,0.417083672757,0.136971953916,7845.0,0.00852229493228,0.0115659716938,1,0,0.0115659716938,1,0.00852229493228,0,1,0.417083672757,0.696697610714,0.290823314564,0,1,0,0.115603408918,11.0,7845.0,0.417083672757,0.136971953916,0.290823314564,0,0,1,0.115603408918,0,7845.0,0.290823314564,0.417083672757,1,0,0
2506090,HINGHAM,Massachusetts,21-Suburb: Large,Medium,Low,93.8,0,1,0,6.0,0,0.26231884058,0.475362318841,12731.0,0.0285855101035,0.0278462296698,1,0,0.0278462296698,1,0.0285855101035,0,1,0.26231884058,0.0133070478068,0.270083785116,0,1,0,0.11859043864,6.0,12731.0,0.26231884058,0.475362318841,0.270083785116,0,0,1,0.11859043864,0,12731.0,0.270083785116,0.26231884058,1,0,0
3614490,HINSDALE CENTRAL SCHOOL DISTRICT,New York,33-Town: Remote,Small,Average,82.4,0,1,0,1.0,0,0.0,0.214521452145,17794.0,0.0324675324675,0.025974025974,1,0,0.025974025974,1,0.0324675324675,0,1,0.0,0.0324675324675,0.277056277056,0,1,0,0.159783549784,1.0,17794.0,0.0,0.214521452145,0.277056277056,0,0,1,0.159783549784,0,17794.0,0.277056277056,0.0,0,0,1
804620,HINSDALE COUNTY SCHOOL DISTRICT NO. RE-1,Colorado,43-Rural: Remote,Small,Low,100.0,0,1,0,1.0,0,0.0175438596491,0.0,16269.0,0.0430107526882,0.0,1,0,0.0,1,0.0430107526882,0,1,0.0175438596491,0.0322580645161,0.193548387097,0,1,0,0.291612903226,1.0,16269.0,0.0175438596491,0.0,0.193548387097,0,0,1,0.291612903226,0,16269.0,0.193548387097,0.0175438596491,0,0,0
3303780,HINSDALE SCHOOL DISTRICT,New Hampshire,42-Rural: Distant,Medium,Average,87.3,0,1,0,3.0,0,0.08432304038,0.00356294536817,17146.0,0.0445859872611,0.0557324840764,1,0,0.0557324840764,1,0.0445859872611,0,0,0.08432304038,0.00955414012739,0.343949044586,0,1,0,0.209508716323,3.0,17146.0,0.08432304038,0.00356294536817,0.343949044586,0,0,1,0.209508716323,0,17146.0,0.343949044586,0.08432304038,0,0,1
4014610,HINTON,Oklahoma,43-Rural: Remote,Large,Average,100.0,0,1,0,3.0,0,0.0,0.248201438849,7975.0,0.0294117647059,0.015406162465,1,0,0.015406162465,1,0.0294117647059,0,1,0.0,0.0140056022409,0.263305322129,0,1,0,0.113865546218,3.0,7975.0,0.0,0.248201438849,0.263305322129,0,0,1,0.113865546218,0,7975.0,0.263305322129,0.0,0,0,0
1914160,HINTON COMM SCHOOL DISTRICT,Iowa,41-Rural: Fringe,Small,Low,96.0,0,1,0,3.0,0,0.546168958743,0.206286836935,14513.0,0.0389048991354,0.0259365994236,1,0,0.0259365994236,1,0.0389048991354,0,1,0.546168958743,0.00576368876081,0.289625360231,0,1,0,0.1575,3.0,14513.0,0.546168958743,0.206286836935,0.289625360231,0,0,1,0.1575,0,14513.0,0.289625360231,0.546168958743,0,0,0
3100120,HITCHCOCK CO SCH SYSTEM,Nebraska,42-Rural: Distant,Small,Average,78.9,0,1,0,2.0,0,0.276056338028,0.214084507042,12327.0,0.0284697508897,0.017793594306,1,0,0.017793594306,1,0.0284697508897,0,1,0.276056338028,0.00355871886121,0.238434163701,0,1,0,0.189074733096,2.0,12327.0,0.276056338028,0.214084507042,0.238434163701,0,0,1,0.189074733096,0,12327.0,0.238434163701,0.276056338028,0,0,0
4823310,HITCHCOCK ISD,Texas,23-Suburb: Small,Small,High,74.1,0,1,0,5.0,0,0.406465034406,0.0,17408.0,0.0125,0.0108333333333,1,0,0.0108333333333,1,0.0125,0,1,0.406465034406,0.38,0.290833333333,0,1,0,0.171383333333,5.0,17408.0,0.406465034406,0.0,0.290833333333,0,0,1,0.171383333333,0,17408.0,0.290833333333,0.406465034406,1,0,0
4600046,HITCHCOCK TULARE SCHOOL DISTRICT 56-6,South Dakota,43-Rural: Remote,Medium,Average,95.8,0,0,1,5.0,0,0.138461538462,0.255384615385,10004.0,0.0553191489362,0.0425531914894,1,0,0.0425531914894,0,0.0553191489362,1,1,0.138461538462,0.0,0.302127659574,1,0,0,0.205872340426,5.0,10004.0,0.138461538462,0.255384615385,0.302127659574,0,1,0,0.205872340426,0,10004.0,0.302127659574,0.138461538462,0,0,0
4014700,HOBART,Oklahoma,33-Town: Remote,Small,High,81.0,0,1,0,3.0,0,0.0,0.273356401384,8423.0,0.0279465370595,0.0133657351154,1,0,0.0133657351154,1,0.0279465370595,0,1,0.0,0.113001215067,0.272174969623,0,1,0,0.132077764277,3.0,8423.0,0.0,0.273356401384,0.272174969623,0,0,1,0.132077764277,0,8423.0,0.272174969623,0.0,0,0,0
3501260,HOBBS MUNICIPAL SCHOOLS,New Mexico,33-Town: Remote,Large,Average,66.7,0,1,0,17.0,0,0.0455149761476,0.195745679205,10796.0,0.00940400586224,0.0102589154861,1,0,0.0102589154861,1,0.00940400586224,0,1,0.0455149761476,0.0564240351734,0.273571079629,0,1,0,0.122179799951,17.0,10796.0,0.0455149761476,0.195745679205,0.273571079629,0,0,1,0.122179799951,0,10796.0,0.273571079629,0.0455149761476,0,0,1
3400032,HOBOKEN CHARTER SCHOOL,New Jersey,21-Suburb: Large,Small,Average,80.0,0,0,1,1.0,0,0.0,0.487179487179,17295.0,0.00738007380074,0.00369003690037,1,0,0.00369003690037,0,0.00738007380074,1,0,0.0,0.136531365314,0.30258302583,1,0,0,0.214022140221,1.0,17295.0,0.0,0.487179487179,0.30258302583,0,1,0,0.214022140221,0,17295.0,0.30258302583,0.0,1,0,0
3407350,HOBOKEN PUBLIC SCHOOLS,New Jersey,21-Suburb: Large,Small,High,73.3,0,0,1,6.0,0,0.0224294354839,0.224798387097,31350.0,0.00460358056266,0.00409207161125,1,0,0.00409207161125,0,0.00460358056266,1,1,0.0224294354839,0.154475703325,0.307928388747,1,0,0,0.209325899645,6.0,31350.0,0.0224294354839,0.224798387097,0.307928388747,0,1,0,0.209325899645,0,31350.0,0.307928388747,0.0224294354839,1,0,0
3014430,HOBSON K-12 SCHOOLS,Montana,43-Rural: Remote,Small,Low,78.6,0,1,0,3.0,0,0.270491803279,0.0,15802.0,0.0431034482759,0.051724137931,1,0,0.051724137931,1,0.0431034482759,0,1,0.270491803279,0.00862068965517,0.362068965517,0,1,0,0.193879310345,3.0,15802.0,0.270491803279,0.0,0.362068965517,0,0,1,0.193879310345,0,15802.0,0.362068965517,0.270491803279,0,0,0
5303570,HOCKINSON SCHOOL DISTRICT,Washington,41-Rural: Fringe,Medium,Low,77.0,0,1,0,4.0,0,0.630601092896,0.0,8313.0,0.0374251497006,0.0364271457086,1,0,0.0364271457086,1,0.0374251497006,0,1,0.630601092896,0.00299401197605,0.34630738523,0,1,0,0.0711726546906,4.0,8313.0,0.630601092896,0.0,0.34630738523,0,0,1,0.0711726546906,0,8313.0,0.34630738523,0.630601092896,1,0,0
2007800,HODGEMAN COUNTY SCHOOLS,Kansas,43-Rural: Remote,Medium,Average,82.6,0,0,1,2.0,0,0.549356223176,0.0,14138.0,0.0223048327138,0.0408921933086,1,0,0.0408921933086,0,0.0223048327138,1,1,0.549356223176,0.0148698884758,0.31970260223,1,0,0,0.191449814126,2.0,14138.0,0.549356223176,0.0,0.31970260223,0,1,0,0.191449814126,0,14138.0,0.31970260223,0.549356223176,0,0,0
804650,HOEHNE REORGANIZED SCHOOL DISTRICT NO. 3,Colorado,42-Rural: Distant,Small,Low,59.4,0,1,0,3.0,0,0.0588235294118,0.0,12824.0,0.015243902439,0.0335365853659,1,0,0.0335365853659,1,0.015243902439,0,1,0.0588235294118,0.0030487804878,0.371951219512,0,1,0,0.127963525836,3.0,12824.0,0.0588235294118,0.0,0.371951219512,0,0,1,0.127963525836,0,12824.0,0.371951219512,0.0588235294118,0,0,0
2007320,HOISINGTON,Kansas,33-Town: Remote,Small,Average,100.0,0,1,0,4.0,0,0.455380577428,0.0,9855.0,0.041726618705,0.031654676259,1,0,0.031654676259,1,0.041726618705,0,1,0.455380577428,0.00863309352518,0.297841726619,0,1,0,0.154820143885,4.0,9855.0,0.455380577428,0.0,0.297841726619,0,0,1,0.154820143885,0,9855.0,0.297841726619,0.455380577428,0,0,1
3702250,HOKE COUNTY SCHOOLS,North Carolina,31-Town: Fringe,Large,High,60.0,0,1,0,13.0,0,0.470638232113,0.0673002627106,8874.0,0.00683630839347,0.00430434232181,1,0,0.00430434232181,1,0.00683630839347,0,1,0.470638232113,0.435751360932,0.241802759843,0,1,0,0.131476010101,13.0,8874.0,0.470638232113,0.0673002627106,0.241802759843,0,0,1,0.131476010101,0,8874.0,0.241802759843,0.470638232113,1,0,0
2506150,HOLBROOK,Massachusetts,21-Suburb: Large,Small,Average,55.4,0,1,0,3.0,0,0.0723888314374,0.540847983454,14810.0,0.015503875969,0.0163652024117,1,0,0.0163652024117,1,0.015503875969,0,1,0.0723888314374,0.122308354866,0.186907838071,0,1,0,0.121782945736,3.0,14810.0,0.0723888314374,0.540847983454,0.186907838071,0,0,1,0.121782945736,0,14810.0,0.186907838071,0.0723888314374,1,0,0
403820,HOLBROOK UNIFIED DISTRICT,Arizona,33-Town: Remote,Medium,High,89.4,0,1,0,5.0,0,0.153920308483,0.055912596401,10504.0,0.0113412228797,0.0108481262327,1,0,0.0108481262327,1,0.0113412228797,0,1,0.153920308483,0.0216962524655,0.352071005917,0,1,0,0.1427889818,5.0,10504.0,0.153920308483,0.055912596401,0.352071005917,0,0,1,0.1427889818,0,10504.0,0.352071005917,0.153920308483,0,0,1
2007350,HOLCOMB,Kansas,42-Rural: Distant,Medium,Average,84.7,0,0,1,4.0,0,0.40467404674,0.0,10689.0,0.0216271884655,0.0205973223481,1,0,0.0205973223481,0,0.0216271884655,1,1,0.40467404674,0.0010298661174,0.271884654995,1,0,0,0.125925925926,4.0,10689.0,0.40467404674,0.0,0.271884654995,0,1,0,0.125925925926,0,10689.0,0.271884654995,0.40467404674,0,0,1
2914460,HOLCOMB R-III,Missouri,42-Rural: Distant,Medium,High,75.5,0,1,0,2.0,0,0.460909090909,0.105454545455,7670.0,0.0357723577236,0.0308943089431,1,0,0.0308943089431,1,0.0357723577236,0,1,0.460909090909,0.00813008130081,0.282926829268,0,1,0,0.129365853659,2.0,7670.0,0.460909090909,0.105454545455,0.282926829268,0,0,1,0.129365853659,0,7670.0,0.282926829268,0.460909090909,0,0,1
2914490,HOLDEN R-III,Missouri,42-Rural: Distant,Large,Average,78.7,0,1,0,3.0,0,0.616425571629,0.107792813812,9170.0,0.0288659793814,0.0405498281787,1,0,0.0405498281787,1,0.0288659793814,0,1,0.616425571629,0.0137457044674,0.318900343643,0,1,0,0.144549828179,3.0,9170.0,0.616425571629,0.107792813812,0.318900343643,0,0,1,0.144549828179,0,9170.0,0.318900343643,0.616425571629,0,0,1
4014790,HOLDENVILLE,Oklahoma,33-Town: Remote,Medium,High,76.3,0,1,0,3.0,0,0.0,0.181301326595,8041.0,0.0166229221347,0.0157480314961,1,0,0.0157480314961,1,0.0166229221347,0,1,0.0,0.0306211723535,0.265091863517,0,1,0,0.138057742782,3.0,8041.0,0.0,0.181301326595,0.265091863517,0,0,1,0.138057742782,0,8041.0,0.265091863517,0.0,0,0,0
2714190,HOLDINGFORD PUBLIC SCHOOL DISTRICT,Minnesota,42-Rural: Distant,Medium,Low,85.7,0,1,0,2.0,0,0.642992424242,0.0,10577.0,0.0379008746356,0.0340136054422,1,0,0.0340136054422,1,0.0379008746356,0,1,0.642992424242,0.0,0.31195335277,0,1,0,0.120769971126,2.0,10577.0,0.642992424242,0.0,0.31195335277,0,0,1,0.120769971126,0,10577.0,0.31195335277,0.642992424242,1,0,0
3171940,HOLDREGE PUBLIC SCHOOLS,Nebraska,41-Rural: Fringe,Small,Average,89.6,0,1,0,6.0,0,0.438695163105,0.186726659168,10549.0,0.0329474621549,0.0249332146037,1,0,0.0249332146037,1,0.0329474621549,0,1,0.438695163105,0.00712377560107,0.303650934996,0,1,0,0.141335707925,6.0,10549.0,0.438695163105,0.186726659168,0.303650934996,0,0,1,0.141335707925,0,10549.0,0.303650934996,0.438695163105,0,0,0
3904757,HOLGATE LOCAL,Ohio,42-Rural: Distant,Medium,Average,90.2,0,1,0,2.0,0,0.0,0.348314606742,12035.0,0.0238095238095,0.025974025974,1,0,0.025974025974,1,0.0238095238095,0,1,0.0,0.0,0.272727272727,0,1,0,0.141796536797,2.0,12035.0,0.0,0.348314606742,0.272727272727,0,0,1,0.141796536797,0,12035.0,0.272727272727,0.0,0,0,0
3614550,HOLLAND CENTRAL SCHOOL DISTRICT,New York,42-Rural: Distant,Medium,Low,85.8,0,1,0,3.0,0,0.0785536159601,0.316708229426,18349.0,0.0491329479769,0.0423892100193,1,0,0.0423892100193,1,0.0491329479769,0,1,0.0785536159601,0.00674373795761,0.341040462428,0,1,0,0.159682080925,3.0,18349.0,0.0785536159601,0.316708229426,0.341040462428,0,0,1,0.159682080925,0,18349.0,0.341040462428,0.0785536159601,1,0,0
2618420,HOLLAND CITY SCHOOL DISTRICT,Michigan,13-City: Small,Small,Average,57.1,0,0,1,8.0,0,0.455634427684,0.0,11287.0,0.0140914709518,0.0217552533993,1,0,0.0217552533993,0,0.0140914709518,1,1,0.455634427684,0.070457354759,0.324845488257,1,0,0,0.11579887448,8.0,11287.0,0.455634427684,0.0,0.324845488257,0,1,0,0.11579887448,0,11287.0,0.324845488257,0.455634427684,1,1,0
4823370,HOLLAND ISD,Texas,42-Rural: Distant,Medium,Average,89.2,0,1,0,3.0,0,0.816039685821,0.0,14341.0,0.0166666666667,0.0222222222222,1,0,0.0222222222222,1,0.0166666666667,0,1,0.816039685821,0.05,0.231481481481,0,1,0,0.191055555556,3.0,14341.0,0.816039685821,0.0,0.231481481481,0,0,1,0.191055555556,0,14341.0,0.231481481481,0.816039685821,1,0,0
3614580,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,New York,41-Rural: Fringe,Medium,Average,95.7,0,1,0,4.0,0,0.121896162528,0.298720842739,17961.0,0.0522161505768,0.0406800242866,1,0,0.0406800242866,1,0.0522161505768,0,1,0.121896162528,0.00303582270795,0.349119611415,0,1,0,0.171329690346,4.0,17961.0,0.121896162528,0.298720842739,0.349119611415,0,0,1,0.171329690346,0,17961.0,0.349119611415,0.121896162528,1,0,0
2801890,HOLLANDALE SCHOOL DIST,Mississippi,33-Town: Remote,Small,High,71.4,0,0,1,4.0,0,0.54632369679,0.0555429091737,13166.0,0.0,0.0,1,0,0.0,0,0.0,1,1,0.54632369679,0.986962190352,0.341590612777,1,0,0,0.193076923077,4.0,13166.0,0.54632369679,0.0555429091737,0.341590612777,0,1,0,0.193076923077,0,13166.0,0.341590612777,0.54632369679,0,0,1
3614610,HOLLEY CENTRAL SCHOOL DISTRICT,New York,31-Town: Fringe,Small,Average,87.1,0,1,0,2.0,0,0.0845410628019,0.314009661836,18276.0,0.0382775119617,0.0510366826156,1,0,0.0510366826156,1,0.0382775119617,0,1,0.0845410628019,0.0191387559809,0.338118022329,0,1,0,0.174250398724,2.0,18276.0,0.0845410628019,0.314009661836,0.338118022329,0,0,1,0.174250398724,0,18276.0,0.338118022329,0.0845410628019,1,0,0
4823400,HOLLIDAY ISD,Texas,42-Rural: Distant,Medium,Low,98.3,0,1,0,3.0,0,0.525537634409,0.0,8577.0,0.0446224256293,0.0263157894737,1,0,0.0263157894737,1,0.0446224256293,0,1,0.525537634409,0.00800915331808,0.300915331808,0,1,0,0.133329519451,3.0,8577.0,0.525537634409,0.0,0.300915331808,0,0,1,0.133329519451,0,8577.0,0.300915331808,0.525537634409,1,0,0
4211940,HOLLIDAYSBURG AREA SD,Pennsylvania,23-Suburb: Small,Medium,Average,96.2,0,0,1,6.0,0,0.414348843254,0.0,16382.0,0.0464255197949,0.0412987752777,1,0,0.0412987752777,0,0.0464255197949,1,1,0.414348843254,0.0102534890345,0.33352321276,1,0,0,0.144047279977,6.0,16382.0,0.414348843254,0.0,0.33352321276,0,1,0,0.144047279977,0,16382.0,0.33352321276,0.414348843254,1,0,0
4014850,HOLLIS,Oklahoma,43-Rural: Remote,Medium,High,95.7,0,1,0,3.0,0,0.0,0.147672552167,9451.0,0.0301886792453,0.0264150943396,1,0,0.0264150943396,1,0.0301886792453,0,1,0.0,0.141509433962,0.288679245283,0,1,0,0.159433962264,3.0,9451.0,0.0,0.147672552167,0.288679245283,0,0,1,0.159433962264,0,9451.0,0.288679245283,0.0,0,0,0
3303850,HOLLIS/BROOKLINE COOP SCHOOL DISTRICT,New Hampshire,41-Rural: Fringe,Medium,Low,92.4,0,0,0,2.0,1,0.263948497854,0.577253218884,12791.0,0.08,0.0843636363636,0,0,0.0843636363636,0,0.08,0,0,0.263948497854,0.00436363636364,0.652363636364,0,0,1,0.138267148014,2.0,12791.0,0.263948497854,0.577253218884,0.652363636364,0,0,0,0.138267148014,0,12791.0,0.652363636364,0.263948497854,1,0,0
2914550,HOLLISTER R-V,Missouri,32-Town: Distant,Medium,High,100.0,0,1,0,4.0,0,0.497023809524,0.105017006803,10784.0,0.0315638450502,0.0380200860832,1,0,0.0380200860832,1,0.0315638450502,0,1,0.497023809524,0.0164992826399,0.30487804878,0,1,0,0.151262553802,4.0,10784.0,0.497023809524,0.105017006803,0.30487804878,0,0,1,0.151262553802,0,10784.0,0.30487804878,0.497023809524,0,0,1
2506240,HOLLISTON,Massachusetts,21-Suburb: Large,Medium,Low,92.2,0,1,0,4.0,0,0.131687242798,0.621399176955,14639.0,0.0349162011173,0.0328212290503,1,0,0.0328212290503,1,0.0349162011173,0,1,0.131687242798,0.00942737430168,0.305865921788,0,1,0,0.134504189944,4.0,14639.0,0.131687242798,0.621399176955,0.305865921788,0,0,1,0.134504189944,0,14639.0,0.305865921788,0.131687242798,1,0,0
4701890,HOLLOW ROCK - BRUCETON,Tennessee,42-Rural: Distant,Medium,High,81.1,0,1,0,2.0,0,0.0643623361144,0.314660309893,7393.0,0.0324005891016,0.0220913107511,1,0,0.0220913107511,1,0.0324005891016,0,1,0.0643623361144,0.0898379970545,0.324005891016,0,1,0,0.115611192931,2.0,7393.0,0.0643623361144,0.314660309893,0.324005891016,0,0,1,0.115611192931,0,7393.0,0.324005891016,0.0643623361144,0,0,0
2618450,HOLLY AREA SCHOOL DISTRICT,Michigan,41-Rural: Fringe,Large,Average,73.5,0,0,1,8.0,0,0.17496573778,0.309502055733,11448.0,0.0361191668864,0.0308462958081,1,0,0.0308462958081,0,0.0361191668864,1,1,0.17496573778,0.0329554442394,0.334300026364,1,0,0,0.126824817518,8.0,11448.0,0.17496573778,0.309502055733,0.334300026364,0,1,0,0.126824817518,0,11448.0,0.334300026364,0.17496573778,1,0,0
804680,HOLLY SCHOOL DISTRICT NO. RE-3,Colorado,43-Rural: Remote,Medium,High,87.5,0,1,0,3.0,0,0.00323624595469,0.0,10189.0,0.020618556701,0.0171821305842,1,0,0.0171821305842,1,0.020618556701,0,1,0.00323624595469,0.0,0.254295532646,0,1,0,0.201855670103,3.0,10189.0,0.00323624595469,0.0,0.254295532646,0,0,1,0.201855670103,0,10189.0,0.254295532646,0.00323624595469,0,0,0
2801950,HOLLY SPRINGS SCHOOL DIST,Mississippi,32-Town: Distant,Medium,High,58.6,0,1,0,6.0,0,0.28625324216,0.109643951898,9631.0,0.0,0.0,1,0,0.0,1,0.0,0,1,0.28625324216,0.960897435897,0.291666666667,0,1,0,0.15191025641,6.0,9631.0,0.28625324216,0.109643951898,0.291666666667,0,0,1,0.15191025641,0,9631.0,0.291666666667,0.28625324216,1,0,0
3407410,HOLMDEL TOWNSHIP SCHOOL DISTRICT,New Jersey,21-Suburb: Large,Medium,Low,95.0,0,1,0,4.0,0,0.0120558375635,0.942258883249,17596.0,0.0282674772036,0.0285714285714,1,0,0.0285714285714,1,0.0282674772036,0,1,0.0120558375635,0.00729483282675,0.320972644377,0,1,0,0.144283121597,4.0,17596.0,0.0120558375635,0.942258883249,0.320972644377,0,0,1,0.144283121597,0,17596.0,0.320972644377,0.0120558375635,1,0,0
5506540,HOLMEN SCHOOL DISTRICT,Wisconsin,23-Suburb: Small,Medium,Low,99.2,0,1,0,8.0,0,0.36854799807,0.376989869754,12966.0,0.0341903719912,0.0254376367615,1,0,0.0254376367615,1,0.0341903719912,0,1,0.36854799807,0.019693654267,0.281728665208,0,1,0,0.140062910284,8.0,12966.0,0.36854799807,0.376989869754,0.281728665208,0,0,1,0.140062910284,0,12966.0,0.281728665208,0.36854799807,1,0,0
1200900,HOLMES,Florida,42-Rural: Distant,Large,High,69.8,0,1,0,9.0,0,0.309214594929,0.158472479901,8794.0,0.0295610630039,0.0274708868319,1,0,0.0274708868319,1,0.0295610630039,0,1,0.309214594929,0.0280680800239,0.287249925351,0,1,0,0.138996715437,9.0,8794.0,0.309214594929,0.158472479901,0.287249925351,0,0,1,0.138996715437,0,8794.0,0.287249925351,0.309214594929,0,0,0
2801980,HOLMES CO SCHOOL DIST,Mississippi,42-Rural: Distant,Large,High,58.1,0,1,0,11.0,0,0.319621749409,0.0660047281324,9125.0,0.0,0.0,1,0,0.0,1,0.0,0,1,0.319621749409,0.996336996337,0.307387057387,0,1,0,0.158632478632,11.0,9125.0,0.319621749409,0.0660047281324,0.307387057387,0,0,1,0.158632478632,0,9125.0,0.307387057387,0.319621749409,0,0,0
2618480,HOLT PUBLIC SCHOOLS,Michigan,21-Suburb: Large,Medium,Average,76.9,0,0,1,12.0,0,0.182300884956,0.0,10784.0,0.0333446174678,0.032836831415,1,0,0.032836831415,0,0.0333446174678,1,1,0.182300884956,0.108327691266,0.344786729858,1,0,0,0.114638190955,12.0,10784.0,0.182300884956,0.0,0.344786729858,0,1,0,0.114638190955,0,10784.0,0.344786729858,0.182300884956,1,0,0
2007380,HOLTON,Kansas,32-Town: Distant,Small,Average,89.2,0,0,1,4.0,0,0.671551724138,0.0,9966.0,0.0323846908734,0.0206084396467,1,0,0.0206084396467,0,0.0323846908734,1,1,0.671551724138,0.00785083415113,0.315014720314,1,0,0,0.230202578269,4.0,9966.0,0.671551724138,0.0,0.315014720314,0,1,0,0.230202578269,0,9966.0,0.315014720314,0.671551724138,1,0,0
2618510,HOLTON PUBLIC SCHOOLS,Michigan,42-Rural: Distant,Medium,High,67.5,0,0,1,3.0,0,0.227231740307,0.00450856627592,10890.0,0.0647887323944,0.0338028169014,1,0,0.0338028169014,0,0.0647887323944,1,1,0.227231740307,0.00469483568075,0.33896713615,1,0,0,0.11643454039,3.0,10890.0,0.227231740307,0.00450856627592,0.33896713615,0,1,0,0.11643454039,0,10890.0,0.33896713615,0.227231740307,1,0,0
617430,HOLTVILLE UNIFIED,California,31-Town: Fringe,Medium,High,84.4,0,0,1,5.0,0,0.09533150255,0.216947822676,9265.0,0.00233644859813,0.00817757009346,1,0,0.00817757009346,0,0.00233644859813,1,1,0.09533150255,0.00292056074766,0.347546728972,1,0,0,0.0610397196262,5.0,9265.0,0.09533150255,0.216947822676,0.347546728972,0,1,0,0.0610397196262,0,9265.0,0.347546728972,0.09533150255,1,0,0
